participant_id,run_id,recorded_at,confirmationCode,question_id,value,total_rt,valid,trial_index,trial_type,ip,user_agent
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS11,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,13C,Neither Agree nor Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,14N,Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3p4,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,15I,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,16E,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3m5,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS12,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3n5,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,17A,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS13,Agree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,18C,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,19N,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS14,Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS15,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,20I,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3p5,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS16,Agree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS17,Agree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3m6,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS18,Agree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS19,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3n6,Neither Agree nor Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3p6,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS20,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS21,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3m7,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3n7,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3p7,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3m8,Agree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS22,Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS23,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3n8,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3p8,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS24,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS25,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS26,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS27,Agree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3m9,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS28,Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS29,Agree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS30,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS31,Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS32,Disagree,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,SDS33,Agree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3n9,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,sd3p9,Disagree Strongly,2402816.0,,4,survey-multi-choice,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,machiv_clean_views_of_human_nature_12_broad,"Judging by what I've observed in people in the public life, most of them achieve their status by doing what it takes to survive. It seems that any high-level politician got where they are by being someone who can be compromised. They are ruthless and often narcissists are the ones who rise to the top. But I just don't have it in me to treat people like a narcissist is. My mother is a narcissist, so I know what they're like and I can't stand them. I don't want to be a person that other people can't stand. I would rather be respected because I act morally and I'm truly helpful to others. Maybe my success wouldn't be monetary, but it would be success all the same.",2402816.0,TRUE,6,survey-text,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,machiv_clean_morality_8_specific,"I would like to think that being overwhelmed with other responsibilities would be enough of a reason for my colleague to want to help me out. After all, if they help me out in this case, that would make me more likely to help them out in the future when they need it. I'd let them know that the task is urgent, because if someone else helps me in that task, it makes it more likely that my more urgent tasks will be completed on time. I wouldn't want to lie to my co-worker. They could find out that I was lying and in the future they would refuse to help me when I need it even more than I do now. If I lie to them, I would feel bad as well.",2402816.0,TRUE,7,survey-text,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,npi_clean_factor0_na_9_broad,"If I'm going to share a story in a social setting, It's best if I know ahead of time that my story is novel, or will be of importance or of interest to my audience. Or perhaps it's a funny story. In such a case, I believe they enjoy hearing what I have to say. But I have a tendency to give too many details  or not notice when people get bored. So reactions are mixed. Perhaps that's part of the reason that I really don't enjoy social settings all that much.. at least not the kind where you aren't doing something else, such as sharing a meal. Small talk is the worst for me, so it's best if I can come up with an interesting story. So generally, I think that people enjoy hearing an actual story, because I'll try to tell one that will be of interest.",2402816.0,TRUE,8,survey-text,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,npi_clean_factor1_grandioseexhibitionism_3_specific,"Well, I suppose I'd walk up to them and at first just look at them as if I'm interested! If one of them doesn't address me first, I'd say that I couldn't help overhearing that they were talking about xxx, and I love that, and it's something I love doing. If I want them to know that it's something that I excel at, I certainly wouldn't say that outright. I'd tell them about experiences that would make them think that I might excel at that. Hopefully, one of them will catch on, and ask me more questions, and they will realize how much I excel at it without me having to actually say it.",2402816.0,TRUE,9,survey-text,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,srp_clean_factor1_interpersonalmanipulation_3_broad,"That's difficult for me. I'm not good at pretending to be something I'm not even when doing so would get me some sort of reward. I can't come up with an  example where I did that, but my mind has never been good with coming up with examples of experiences. I suppose that there have been social situations where I act more interested in what someone is saying than I actually am. I'll do that to get along and appear friendly. I think that's the polite thing to do. I may feel a bit awkward doing so, but it's better than them thinking I'm strange because I'm not interested in that topic or because I'm too quiet.",2402816.0,TRUE,10,survey-text,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,srp_clean_factor2_criminaltendencies_12_specific,"Luckily, I've never been in a situation where I've had to fight because I wouldn't know what to do. I've never carried a weapon. I'd be more concerned that the attacker would take my weapon away from me and use it against me. If I had to walk alone in a dangerous area, alone at night, I'd be sure to act confident, and pay close attention to my surroundings, letting others know that I see them from a distance. I'd walk upright and confidently. It would be even better if I had a group to move in. But I'd rather just avoid the risky place. I lived in Chicago, and there are parts of Chicago that I wouldn't even drive through at night.",2402816.0,TRUE,11,survey-text,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
fb129c79286b,90,30/08/2025 11:37,K5GJLY1V,feedback,"I'm so glad I didn't have to write more than 100 words. If you'd had said 200, I probably wouldn't have been able to do it, but I would have completed the survey anyway, hoping that I could, then I would have spent a lot of time staring at the screen, trying to come up with responses.",2402816.0,,12,survey-text,174.51.230.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,gender,Male,3357740.0,,1,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,age,69,3357740.0,,2,survey-text,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS1,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,1E,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3m1,Agree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,2A,Agree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,3C,Agree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS2,Neither Agree nor Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3n1,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3p1,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3m2,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,4N,Agree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS3,Agree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS4,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3n2,Agree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,5I,Agree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS5,Agree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3p2,Agree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3m3,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS6,Agree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3n3,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,6E,Agree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3p3,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,sd3m4,Neither Agree nor Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,7A,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS7,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,8C,Agree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,9N,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS8,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,10I,Disagree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,11E,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,SDS9,Disagree Strongly,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
d5dc8ea6b785,93,30/08/2025 11:45,2X23NCAM,12A,Agree,3357740.0,,4,survey-multi-choice,67.249.185.130,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
